
2020-08-21,Gym_Lude_Pecho,P120M
2020-08-19,Gym_Lude_Pierna,P90M
2020-08-18,Bici (min),P120M
2020-08-17,Gym_Lude_Espalda,P120M
2020-08-14,Gym_Lude_Pecho,P60M
2020-08-13,Gym_Lude_Pierna,P90M
2020-08-12,Gym_Lude_Espalda,P90M
2020-08-11,Bici (min),P120M
2020-08-10,Gym_Lude_Pierna,P120M
2020-08-10,Gym_Lude_Hombro,P120M
2020-08-08,Gym_Lude_Variao,P60M
2020-08-07,Gym_Lude_Variao,P60M
2020-08-06,Gym_Lude_Variao,P60M
2020-08-05,Bici (min),P60M
2020-08-01,Bici (min),P40M
2020-07-31,Bici (min),P40M
2020-07-31,Bici (min),P80M
2020-07-28,Bici (min),P30M
2020-07-18,Bici (min),P60M
2020-05-01,20200412_FishBowl,P40M
2020-04-28,20200409_MensHealth_Kettlebell_Circuit,P18M
2020-04-24,20200409_MensHealth_Kettlebell_Circuit,P11M
2020-04-22,20200412_FishBowl,P25M
2020-04-21,20200409_MensHealth_Kettlebell_Circuit,P18M
2020-04-20,20200412_FishBowl,P35M
2020-04-18,20200409_MensHealth_Kettlebell_Circuit,P15M
2020-04-15,20200409_MensHealth_Kettlebell_Circuit,P25M
2020-04-14,20200412_FishBowl,P33M4S
2020-04-13,20200412_FishBowl,P25M
2020-04-12,20200412_FishBowl,P25M
2020-03-19,Kettlebell - Deadlift maleta,20
2020-03-19,Abdominales - Extensión piernas,20
2020-03-19,TRX - Espalda,20
2020-03-19,Bosu - Burpee,10
2020-03-18,Kettlebell - Deadlift maleta,20
2020-03-18,Abdominales - Extensión piernas,20
2020-03-18,TRX - Espalda,20
2020-03-18,Bosu - Burpee,10
2020-02-24,Bici (min),60
2020-02-18,Bici (min),60
2020-02-14,Bici (min),60
2020-02-13,Planchas,20
2020-02-13,Abdominales - Extensión piernas,20
2020-02-13,TRX - Espalda,20
2020-02-13,Bici (min),60
2020-02-10,Bici (min),60
2020-02-06,Bici (min),60
2020-02-05,Kettlebell - Deadlift high pull,20
2020-02-05,Planchas,20
2020-02-05,Abdominales - Extensión piernas,20
2020-02-05,TRX - Espalda,20
2020-02-05,Bici (min),60
2020-02-03,Kettlebell - Deadlift high pull,20
2020-02-03,Planchas,20
2020-02-03,Abdominales - Extensión piernas,20
2020-02-03,TRX - Espalda,20
2020-02-03,Bici (min),60
2020-01-31,Abdominales - Extensión piernas,20
2020-01-31,TRX - Espalda,16
2020-01-31,Bici (min),60
2020-01-24,Planchas,20
2020-01-24,TRX - Espalda,20
2020-01-24,Bici (min),60
2020-01-23,Bosu - Burpee,10
2020-01-23,Abdominales - Extensión piernas,20
2020-01-23,Abdominales - Extensión piernas,20
2020-01-23,TRX - Pectoral,10
2020-01-23,TRX - Antebrazo,10
2020-01-23,TRX - Espalda,20
2020-01-23,Planchas,10
2020-01-23,Bici (min),60
2020-01-20,Bici (min),60
2020-01-15,Planchas,20
2020-01-15,Abdominales - Extensión piernas,20
2020-01-15,Abdominales - Extensión piernas,20
2020-01-15,TRX - Espalda,20
2020-01-15,Bici (min),60
2020-01-14,Kettlebell,10
2020-01-14,Bosu - Burpee,10
2020-01-14,Abdominales - Extensión piernas,20
2020-01-14,TRX - Espalda,20
2020-01-14,Bici (min),60
2020-01-13,Bici (min),60
2020-01-10,Bosu - Burpee,10
2020-01-10,Abdominales - Extensión piernas,20
2020-01-10,Abdominales - Extensión piernas,20
2020-01-10,TRX - Espalda,20
2020-01-10,Bici (min),60
2020-01-08,Bosu - Burpee,10
2020-01-08,Abdominales - Extensión piernas,20
2020-01-08,Abdominales - Extensión piernas,20
2020-01-08,Kettlebell - Deadlift high pull,20
2020-01-08,TRX - Espalda,20
2020-01-08,Bici (min),60
2020-01-07,Abdominales - Extensión piernas,20
2020-01-07,Kettlebell - Deadlift high pull,10
2020-01-07,Bosu - Burpee,10
2020-01-07,Abdominales - Extensión piernas,20
2020-01-07,TRX - Espalda,20
2020-01-07,Bici (min),60
2019-11-26,Correr (min),20
2019-11-24,Kettlebell,10
2019-11-24,Planchas,10
2019-11-24,Abdominales - Extensión piernas,20
2019-11-24,Correr (min),20
2019-11-18,Kettlebell - Deadlift high pull,10
2019-11-18,Bosu - Burpee,10
2019-11-18,Abdominales - Extensión piernas,20
2019-11-18,Abdominales - Extensión piernas,20
2019-11-18,Correr (min),20
2019-10-29,Bici (min),60
2019-10-28,Bici (min),60
2019-10-24,Bici (min),60
2019-10-21,Bici (min),60
2019-10-18,Bici (min),60
2019-10-15,Kettlebell - Deadlift high pull,16
2019-10-15,Abdominales - Extensión piernas,20
2019-10-15,TRX - Espalda,20
2019-10-15,Planchas,10
2019-10-15,Bici (min),60
2019-10-07,Bici (min),60
2019-10-03,Bici (min),60
2019-10-02,Bici (min),60
2019-09-30,Bici (min),60
2019-09-27,Bici (min),60
2019-09-26,Bici (min),60
2019-09-25,Kettlebell - Deadlift high pull,20
2019-09-25,Abdominales - Extensión piernas,20
2019-09-25,TRX - Espalda,20
2019-09-25,Planchas,20
2019-09-25,Bici (min),60
2019-09-19,Bici (min),60
2019-09-17,Bici (min),60
2019-09-16,Abdominales - Extensión piernas,20
2019-09-16,TRX - Espalda,20
2019-09-16,Planchas,20
2019-09-16,Bici (min),60
2019-09-13,Bici (min),60
2019-09-12,Bici (min),60
2019-09-10,Bici (min),60
2019-09-06,Bici (min),60
2019-09-03,TRX - Espalda,20
2019-09-03,Bici (min),60
2019-09-02,Planchas,20
2019-09-02,Abdominales - Extensión piernas,20
2019-09-02,Abdominales - Extensión piernas,20
2019-09-02,TRX - Espalda,20
2019-09-02,Bici (min),60
2019-08-30,Bosu - Burpee,12
2019-08-30,TRX - Espalda,15
2019-08-30,Bici (min),60
2019-08-22,Abdominales - Extensión piernas,20
2019-08-22,Abdominales - Extensión piernas,20
2019-08-22,Bici (min),60
2019-08-21,Planchas,20
2019-08-21,TRX - Espalda,20
2019-08-21,Abdominales - Extensión piernas,20
2019-08-21,Bici (min),60
2019-08-19,Kettlebell - Deadlift high pull,20
2019-08-19,Planchas,20
2019-08-19,TRX - Espalda,20
2019-08-19,Abdominales - Extensión piernas,20
2019-08-19,Bici (min),60
2019-08-05,Bici (min),60
2019-07-30,Planchas,15
